row_id;order_id;order_date;ship_date;ship_mode;customer_id;product_id
296;CA-2015-111451;2020-03-25;2020-03-27;First Class;KL-16555;FUR-FU-10002918
297;CA-2015-111451;2020-03-25;2020-03-27;First Class;KL-16555;OFF-BI-10004593
298;CA-2015-111451;2020-03-25;2020-03-27;First Class;KL-16555;OFF-FA-10004854
299;CA-2017-142545;2022-01-26;2022-02-01;Standard Class;JD-15895;OFF-PA-10002105
300;CA-2017-142545;2022-01-26;2022-02-01;Standard Class;JD-15895;OFF-ST-10002756
301;CA-2017-142545;2022-01-26;2022-02-01;Standard Class;JD-15895;OFF-PA-10004243
302;CA-2017-142545;2022-01-26;2022-02-01;Standard Class;JD-15895;FUR-FU-10001861
303;CA-2017-142545;2022-01-26;2022-02-01;Standard Class;JD-15895;OFF-BI-10002706
304;US-2018-152380;2023-02-17;2023-02-21;Standard Class;JH-15910;FUR-TA-10002533
305;CA-2016-144253;2020-08-02;2020-08-07;Second Class;AS-10225;FUR-FU-10002671
306;CA-2015-130960;2020-03-29;2020-04-03;Standard Class;KB-16600;OFF-AR-10003651
307;CA-2015-111003;2019-08-30;2019-09-04;Standard Class;CR-12625;OFF-BI-10001072
308;CA-2015-111003;2019-08-30;2019-09-04;Standard Class;CR-12625;OFF-AR-10002135
309;CA-2018-126774;2022-07-14;2022-07-16;First Class;SH-20395;OFF-AR-10002804
310;CA-2017-142902;2021-12-11;2021-12-13;Second Class;BP-11185;FUR-FU-10001918
311;CA-2017-142902;2021-12-11;2021-12-13;Second Class;BP-11185;FUR-CH-10004086
312;CA-2017-142902;2021-12-11;2021-12-13;Second Class;BP-11185;FUR-FU-10001756
313;CA-2017-142902;2021-12-11;2021-12-13;Second Class;BP-11185;OFF-LA-10000634
314;CA-2015-120887;2019-12-26;2020-01-01;Standard Class;TS-21205;FUR-FU-10001588
315;CA-2015-167850;2019-11-07;2019-11-14;Standard Class;AG-10525;TEC-PH-10002398
316;CA-2015-167850;2019-11-07;2019-11-14;Standard Class;AG-10525;OFF-PA-10001937
317;CA-2015-164259;2020-03-27;2020-03-29;First Class;SP-20860;OFF-AR-10003373
318;CA-2015-164973;2020-02-02;2020-02-07;Standard Class;NM-18445;FUR-CH-10002602
319;CA-2015-164973;2020-02-02;2020-02-07;Standard Class;NM-18445;TEC-MA-10002927
320;CA-2015-164973;2020-02-02;2020-02-07;Standard Class;NM-18445;TEC-PH-10004093
321;CA-2015-164973;2020-02-02;2020-02-07;Standard Class;NM-18445;TEC-AC-10000892
322;CA-2015-164973;2020-02-02;2020-02-07;Standard Class;NM-18445;OFF-ST-10002974
323;CA-2015-156601;2019-12-18;2019-12-23;Standard Class;FA-14230;OFF-FA-10000624
324;CA-2017-162138;2021-07-22;2021-07-26;Standard Class;GK-14620;OFF-BI-10004593
325;CA-2017-162138;2021-07-22;2021-07-26;Standard Class;GK-14620;TEC-AC-10001908
326;CA-2018-153339;2023-02-01;2023-02-03;Second Class;DJ-13510;FUR-FU-10001967
327;US-2017-141544;2021-11-28;2021-11-30;First Class;PO-18850;TEC-PH-10003645
328;US-2017-141544;2021-11-28;2021-11-30;First Class;PO-18850;OFF-ST-10000675
329;US-2017-141544;2021-11-28;2021-11-30;First Class;PO-18850;FUR-CH-10003312
330;US-2017-141544;2021-11-28;2021-11-30;First Class;PO-18850;OFF-LA-10001074
331;US-2017-141544;2021-11-28;2021-11-30;First Class;PO-18850;OFF-BI-10001524
332;US-2017-150147;2021-07-24;2021-07-28;Second Class;JL-15850;TEC-PH-10004614
333;US-2017-150147;2021-07-24;2021-07-28;Second Class;JL-15850;OFF-BI-10001153
334;US-2017-150147;2021-07-24;2021-07-28;Second Class;JL-15850;OFF-BI-10001982
335;CA-2016-137946;2020-11-30;2020-12-03;Second Class;DB-13615;OFF-BI-10001922
336;CA-2016-137946;2020-11-30;2020-12-03;Second Class;DB-13615;TEC-CO-10001449
337;CA-2016-137946;2020-11-30;2020-12-03;Second Class;DB-13615;OFF-BI-10004140
338;CA-2015-129924;2019-10-10;2019-10-15;Standard Class;AC-10420;OFF-BI-10003314
339;CA-2015-129924;2019-10-10;2019-10-15;Standard Class;AC-10420;FUR-TA-10004575
340;CA-2016-128167;2020-09-20;2020-09-24;Second Class;KL-16645;OFF-FA-10000490
341;CA-2015-122336;2019-07-12;2019-07-16;Second Class;JD-15895;OFF-AR-10000122
342;CA-2015-122336;2019-07-12;2019-07-16;Second Class;JD-15895;OFF-BI-10003656
343;CA-2015-122336;2019-07-12;2019-07-16;Second Class;JD-15895;OFF-FA-10002780
344;CA-2015-122336;2019-07-12;2019-07-16;Second Class;JD-15895;TEC-PH-10000702
345;US-2016-120712;2021-03-20;2021-03-24;Standard Class;CS-12130;OFF-ST-10000107
346;CA-2018-169901;2022-09-13;2022-09-17;Standard Class;CC-12550;TEC-PH-10002293
347;CA-2018-134306;2022-10-06;2022-10-10;Standard Class;TD-20995;OFF-AR-10004027
348;CA-2018-134306;2022-10-06;2022-10-10;Standard Class;TD-20995;OFF-PA-10000249
349;CA-2018-134306;2022-10-06;2022-10-10;Standard Class;TD-20995;OFF-AR-10001374
350;CA-2017-129714;2021-11-30;2021-12-02;First Class;AB-10060;TEC-AC-10000290
351;CA-2017-129714;2021-11-30;2021-12-02;First Class;AB-10060;OFF-PA-10001970
352;CA-2017-129714;2021-11-30;2021-12-02;First Class;AB-10060;OFF-BI-10002160
353;CA-2017-129714;2021-11-30;2021-12-02;First Class;AB-10060;OFF-PA-10001970
354;CA-2017-129714;2021-11-30;2021-12-02;First Class;AB-10060;OFF-BI-10004995
355;CA-2017-138520;2021-07-07;2021-07-12;Standard Class;JL-15505;FUR-BO-10002268
356;CA-2017-138520;2021-07-07;2021-07-12;Standard Class;JL-15505;OFF-EN-10001137
357;CA-2017-138520;2021-07-07;2021-07-12;Standard Class;JL-15505;OFF-AR-10002399
358;CA-2017-138520;2021-07-07;2021-07-12;Standard Class;JL-15505;OFF-PA-10002713
359;CA-2017-130001;2021-07-22;2021-07-27;Standard Class;HK-14890;OFF-PA-10002666
360;CA-2018-155698;2022-06-06;2022-06-09;First Class;VB-21745;OFF-AP-10001124
361;CA-2018-155698;2022-06-06;2022-06-09;First Class;VB-21745;OFF-LA-10001158
362;CA-2018-144904;2022-12-24;2022-12-30;Standard Class;KW-16435;OFF-LA-10001158
363;CA-2018-144904;2022-12-24;2022-12-30;Standard Class;KW-16435;FUR-CH-10000785
364;CA-2018-144904;2022-12-24;2022-12-30;Standard Class;KW-16435;OFF-AR-10003732
365;CA-2018-144904;2022-12-24;2022-12-30;Standard Class;KW-16435;FUR-FU-10000023
366;CA-2015-123344;2019-12-23;2019-12-28;Standard Class;JD-16060;OFF-ST-10001713
367;CA-2017-155516;2022-01-19;2022-01-19;Same Day;MK-17905;OFF-BI-10002412
368;CA-2017-155516;2022-01-19;2022-01-19;Same Day;MK-17905;OFF-SU-10001225
369;CA-2017-155516;2022-01-19;2022-01-19;Same Day;MK-17905;OFF-ST-10002406
370;CA-2017-155516;2022-01-19;2022-01-19;Same Day;MK-17905;FUR-BO-10002545
371;CA-2018-104745;2022-08-27;2022-09-02;Standard Class;GT-14755;OFF-PA-10002036
372;CA-2018-104745;2022-08-27;2022-09-02;Standard Class;GT-14755;OFF-ST-10002205
373;US-2015-119137;2019-10-21;2019-10-25;Standard Class;AG-10900;OFF-BI-10001982
374;US-2015-119137;2019-10-21;2019-10-25;Standard Class;AG-10900;TEC-AC-10003911
375;US-2015-119137;2019-10-21;2019-10-25;Standard Class;AG-10900;OFF-AR-10000658
376;US-2015-119137;2019-10-21;2019-10-25;Standard Class;AG-10900;TEC-AC-10002076
377;US-2017-134656;2021-12-27;2021-12-30;First Class;MM-18280;OFF-PA-10003039
378;US-2018-134481;2022-11-25;2022-11-30;Standard Class;AR-10405;FUR-TA-10004915
379;CA-2016-130792;2020-07-27;2020-08-03;Standard Class;RA-19915;OFF-AP-10000696
380;CA-2016-130792;2020-07-27;2020-08-03;Standard Class;RA-19915;OFF-ST-10003327
381;CA-2016-130792;2020-07-27;2020-08-03;Standard Class;RA-19915;OFF-BI-10000309
382;CA-2017-134775;2022-01-26;2022-01-27;First Class;AS-10285;OFF-PA-10004734
383;CA-2017-134775;2022-01-26;2022-01-27;First Class;AS-10285;OFF-BI-10002225
384;CA-2016-125395;2020-09-24;2020-09-27;Second Class;LA-16780;TEC-AC-10004708
385;US-2016-168935;2021-02-25;2021-03-02;Standard Class;DO-13435;FUR-TA-10000617
386;US-2016-168935;2021-02-25;2021-03-02;Standard Class;DO-13435;TEC-AC-10002335
387;CA-2016-122756;2021-03-03;2021-03-07;Standard Class;DK-13225;TEC-MA-10001681
388;CA-2016-122756;2021-03-03;2021-03-07;Standard Class;DK-13225;FUR-FU-10001935
389;CA-2015-115973;2020-02-22;2020-02-24;First Class;NG-18430;OFF-AR-10004757
390;CA-2018-101798;2023-03-11;2023-03-15;Standard Class;MV-18190;OFF-BI-10000050
391;CA-2018-101798;2023-03-11;2023-03-15;Standard Class;MV-18190;TEC-AC-10001998
392;US-2015-135972;2019-12-20;2019-12-22;Second Class;JG-15115;TEC-PH-10003012
393;US-2015-135972;2019-12-20;2019-12-22;Second Class;JG-15115;TEC-CO-10002313
394;US-2015-134971;2019-09-05;2019-09-08;Second Class;BP-11095;OFF-BI-10003982
395;CA-2018-102946;2022-09-28;2022-10-03;Standard Class;VP-21730;OFF-BI-10004492
396;CA-2018-165603;2023-01-15;2023-01-17;Second Class;SS-20140;OFF-ST-10000798
397;CA-2018-165603;2023-01-15;2023-01-17;Second Class;SS-20140;OFF-PA-10002552
398;CA-2016-122259;2021-01-29;2021-02-02;Standard Class;HP-14815;OFF-SU-10002573
399;CA-2017-108987;2021-12-07;2021-12-09;Second Class;AG-10675;OFF-ST-10001580
400;CA-2017-108987;2021-12-07;2021-12-09;Second Class;AG-10675;FUR-BO-10004834
401;CA-2017-108987;2021-12-07;2021-12-09;Second Class;AG-10675;OFF-ST-10000934
402;CA-2017-108987;2021-12-07;2021-12-09;Second Class;AG-10675;TEC-AC-10000158
403;CA-2015-113166;2020-03-23;2020-03-25;First Class;LF-17185;OFF-PA-10001947
404;CA-2015-155208;2019-07-15;2019-07-19;Standard Class;SP-20650;OFF-AR-10003478
405;CA-2018-117933;2023-03-24;2023-03-29;Standard Class;RF-19840;OFF-AP-10004249
406;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;TEC-AC-10000158
407;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;TEC-CO-10004115
408;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;OFF-PA-10003724
409;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;FUR-TA-10002041
410;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;OFF-PA-10002893
411;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;OFF-LA-10003766
412;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;OFF-PA-10001970
413;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;FUR-BO-10001972
414;CA-2018-117457;2023-03-08;2023-03-12;Standard Class;KH-16510;FUR-CH-10003956
415;CA-2018-142636;2023-02-01;2023-02-05;Standard Class;KC-16675;OFF-PA-10000157
416;CA-2018-142636;2023-02-01;2023-02-05;Standard Class;KC-16675;FUR-CH-10001891
417;CA-2018-122105;2022-09-22;2022-09-26;Standard Class;CJ-12010;OFF-AR-10004344
418;CA-2017-148796;2021-07-13;2021-07-17;Standard Class;PB-19150;FUR-CH-10004886
419;CA-2018-154816;2023-02-04;2023-02-08;Standard Class;VB-21745;OFF-PA-10003845
420;CA-2018-110478;2022-06-02;2022-06-07;Standard Class;SP-20860;OFF-AR-10001573
421;CA-2018-110478;2022-06-02;2022-06-07;Standard Class;SP-20860;OFF-EN-10000483
422;CA-2015-142048;2019-09-20;2019-09-23;First Class;JE-15745;TEC-AC-10004114
423;CA-2018-125388;2023-01-17;2023-01-21;Standard Class;MP-17965;FUR-FU-10004712
424;CA-2018-125388;2023-01-17;2023-01-21;Standard Class;MP-17965;OFF-ST-10000918
425;CA-2018-155705;2022-11-19;2022-11-21;Second Class;NF-18385;FUR-CH-10000015
426;CA-2018-149160;2023-02-21;2023-02-24;Second Class;JM-15265;FUR-FU-10003347
427;CA-2018-149160;2023-02-21;2023-02-24;Second Class;JM-15265;OFF-BI-10001543
428;CA-2015-101476;2019-12-11;2019-12-12;First Class;SD-20485;TEC-MA-10000029
429;CA-2018-152275;2022-12-30;2023-01-06;Standard Class;KH-16630;OFF-AR-10000369
430;US-2017-123750;2021-07-14;2021-07-20;Standard Class;RB-19795;OFF-BI-10004584
431;US-2017-123750;2021-07-14;2021-07-20;Standard Class;RB-19795;TEC-AC-10004659
432;US-2017-123750;2021-07-14;2021-07-20;Standard Class;RB-19795;TEC-AC-10004659
433;US-2017-123750;2021-07-14;2021-07-20;Standard Class;RB-19795;OFF-ST-10000617
434;CA-2017-127369;2021-09-04;2021-09-05;First Class;DB-13060;OFF-ST-10003306
435;US-2015-150574;2020-03-18;2020-03-24;Standard Class;MK-18160;OFF-BI-10000773
436;US-2015-150574;2020-03-18;2020-03-24;Standard Class;MK-18160;TEC-AC-10002600
437;CA-2017-147375;2021-09-10;2021-09-12;Second Class;PO-19180;TEC-MA-10002937
438;CA-2017-147375;2021-09-10;2021-09-12;Second Class;PO-19180;OFF-PA-10001970
439;CA-2018-130043;2022-12-14;2022-12-18;Standard Class;BB-11545;OFF-PA-10002230
440;CA-2018-157252;2022-04-20;2022-04-23;Second Class;CV-12805;FUR-CH-10003396
441;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;FUR-FU-10000246
442;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;OFF-ST-10000060
443;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;OFF-ST-10003058
444;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;OFF-PA-10002222
445;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;FUR-CH-10002372
446;CA-2017-115756;2021-12-04;2021-12-06;Second Class;PK-19075;OFF-LA-10001317
447;CA-2018-154214;2022-06-18;2022-06-23;Second Class;TB-21595;FUR-FU-10000206
448;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;OFF-AR-10000588
449;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;OFF-ST-10001469
450;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;OFF-AR-10001953
451;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;OFF-AR-10003156
452;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;OFF-AR-10004974
453;CA-2017-166674;2021-06-30;2021-07-02;Second Class;RB-19360;TEC-PH-10002365
454;CA-2018-147277;2023-01-18;2023-01-22;Standard Class;EB-13705;FUR-TA-10001539
455;CA-2018-147277;2023-01-18;2023-01-22;Standard Class;EB-13705;OFF-ST-10000142
456;CA-2017-100153;2022-03-13;2022-03-17;Standard Class;KH-16630;TEC-AC-10001772
457;US-2015-110674;2019-05-13;2019-05-19;Standard Class;SC-20095;FUR-CH-10000225
458;US-2017-157945;2021-12-25;2021-12-30;Standard Class;NF-18385;FUR-CH-10002331
459;US-2017-157945;2021-12-25;2021-12-30;Standard Class;NF-18385;OFF-EN-10001415
460;CA-2016-109638;2021-03-15;2021-03-22;Standard Class;JH-15985;OFF-AP-10002472
461;CA-2016-109638;2021-03-15;2021-03-22;Standard Class;JH-15985;TEC-AC-10004571
462;CA-2016-109638;2021-03-15;2021-03-22;Standard Class;JH-15985;OFF-BI-10001098
463;CA-2017-109869;2021-07-21;2021-07-28;Standard Class;TN-21040;FUR-FU-10000023
464;CA-2017-109869;2021-07-21;2021-07-28;Standard Class;TN-21040;FUR-TA-10001889
465;CA-2017-109869;2021-07-21;2021-07-28;Standard Class;TN-21040;OFF-BI-10000315
466;CA-2017-109869;2021-07-21;2021-07-28;Standard Class;TN-21040;OFF-SU-10003505
467;CA-2017-109869;2021-07-21;2021-07-28;Standard Class;TN-21040;OFF-AP-10002578
468;US-2016-101399;2020-04-16;2020-04-23;Standard Class;JS-15940;FUR-FU-10002918
469;CA-2018-154907;2022-06-29;2022-07-03;Standard Class;DS-13180;FUR-BO-10002824
470;US-2017-100419;2022-03-16;2022-03-20;Second Class;CC-12670;OFF-BI-10002194
471;CA-2016-154144;2021-03-20;2021-03-24;Standard Class;MH-17785;OFF-PA-10004071
472;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;OFF-ST-10002743
473;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;FUR-BO-10001601
474;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;TEC-PH-10002680
475;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;OFF-ST-10001321
476;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;OFF-PA-10001509
477;CA-2015-144666;2020-02-07;2020-02-09;Second Class;JP-15520;OFF-PA-10003465
478;CA-2017-103891;2021-10-10;2021-10-17;Standard Class;KH-16690;TEC-PH-10000149
479;CA-2017-152632;2022-01-25;2022-01-31;Standard Class;JE-15475;FUR-FU-10002671
480;CA-2017-100790;2021-09-24;2021-09-30;Standard Class;JG-15805;OFF-AR-10003045
481;CA-2017-100790;2021-09-24;2021-09-30;Standard Class;JG-15805;OFF-ST-10000689
482;CA-2015-134677;2020-01-04;2020-01-08;Standard Class;XP-21865;TEC-AC-10001445
483;CA-2015-127691;2019-10-20;2019-10-25;Standard Class;EM-14065;OFF-AR-10002053
484;CA-2015-127691;2019-10-20;2019-10-25;Standard Class;EM-14065;TEC-AC-10002567
485;CA-2018-140963;2022-09-08;2022-09-11;First Class;MT-18070;OFF-LA-10003923
486;CA-2018-140963;2022-09-08;2022-09-11;First Class;MT-18070;FUR-BO-10001337
487;CA-2018-140963;2022-09-08;2022-09-11;First Class;MT-18070;TEC-PH-10001924
488;CA-2015-154627;2020-01-27;2020-01-29;First Class;SA-20830;TEC-PH-10001363
489;CA-2015-133753;2019-09-07;2019-09-11;Second Class;CW-11905;TEC-PH-10000376
490;CA-2015-133753;2019-09-07;2019-09-11;Second Class;CW-11905;TEC-AC-10000303
491;CA-2015-133753;2019-09-07;2019-09-11;Second Class;CW-11905;OFF-AR-10001953
492;CA-2015-113362;2019-12-13;2019-12-18;Standard Class;AJ-10960;OFF-ST-10001809
493;CA-2015-113362;2019-12-13;2019-12-18;Standard Class;AJ-10960;OFF-EN-10003845
494;CA-2017-169166;2021-08-07;2021-08-12;Standard Class;SS-20590;TEC-AC-10000991
495;US-2017-120929;2021-06-16;2021-06-19;Second Class;RO-19780;FUR-TA-10001857
496;CA-2016-134782;2021-03-27;2021-03-31;Standard Class;MD-17350;OFF-EN-10001434
497;CA-2017-126158;2021-10-23;2021-10-29;Standard Class;SC-20095;OFF-BI-10002498
498;CA-2017-126158;2021-10-23;2021-10-29;Standard Class;SC-20095;FUR-FU-10004864
499;CA-2017-126158;2021-10-23;2021-10-29;Standard Class;SC-20095;FUR-CH-10002602
500;CA-2017-126158;2021-10-23;2021-10-29;Standard Class;SC-20095;FUR-FU-10000073
501;US-2017-105578;2021-08-28;2021-09-02;Standard Class;MY-17380;OFF-BI-10001670
502;US-2017-105578;2021-08-28;2021-09-02;Standard Class;MY-17380;OFF-BI-10001658
503;US-2017-105578;2021-08-28;2021-09-02;Standard Class;MY-17380;FUR-CH-10001215
504;US-2017-105578;2021-08-28;2021-09-02;Standard Class;MY-17380;OFF-BI-10000831
505;US-2017-105578;2021-08-28;2021-09-02;Standard Class;MY-17380;OFF-PA-10000357
506;CA-2018-134978;2023-02-10;2023-02-13;Second Class;EB-13705;OFF-BI-10003274
507;CA-2016-145352;2020-06-14;2020-06-20;Standard Class;CM-12385;OFF-AR-10001662
508;CA-2016-145352;2020-06-14;2020-06-20;Standard Class;CM-12385;OFF-AR-10003856
509;CA-2016-145352;2020-06-14;2020-06-20;Standard Class;CM-12385;OFF-ST-10001228
510;CA-2016-145352;2020-06-14;2020-06-20;Standard Class;CM-12385;OFF-BI-10003527
511;CA-2018-135307;2023-02-24;2023-02-25;First Class;LS-17245;FUR-FU-10001290
512;CA-2018-135307;2023-02-24;2023-02-25;First Class;LS-17245;TEC-AC-10002399
513;CA-2017-106341;2022-01-18;2022-01-21;First Class;LF-17185;OFF-AR-10002053
514;CA-2018-163405;2023-03-21;2023-03-25;Standard Class;BN-11515;OFF-AR-10003811
515;CA-2018-163405;2023-03-21;2023-03-25;Standard Class;BN-11515;OFF-AR-10001246
516;CA-2018-127432;2022-04-22;2022-04-27;Standard Class;AD-10180;TEC-CO-10003236
517;CA-2018-127432;2022-04-22;2022-04-27;Standard Class;AD-10180;OFF-ST-10004507
518;CA-2018-127432;2022-04-22;2022-04-27;Standard Class;AD-10180;OFF-PA-10001667
519;CA-2018-127432;2022-04-22;2022-04-27;Standard Class;AD-10180;OFF-ST-10004459
520;CA-2016-157812;2020-06-20;2020-06-24;Standard Class;DB-13210;TEC-AC-10000171
521;CA-2016-157812;2020-06-20;2020-06-24;Standard Class;DB-13210;OFF-ST-10000736
522;CA-2016-157812;2020-06-20;2020-06-24;Standard Class;DB-13210;OFF-BI-10000285
523;CA-2018-145142;2022-04-23;2022-04-25;First Class;MC-17605;FUR-TA-10001857
524;US-2017-139486;2021-08-19;2021-08-21;First Class;LH-17155;TEC-PH-10003555
525;US-2017-139486;2021-08-19;2021-08-21;First Class;LH-17155;TEC-AC-10003832
526;CA-2016-158792;2021-03-26;2021-04-02;Standard Class;BD-11605;OFF-FA-10002815
527;CA-2018-113558;2023-01-19;2023-01-24;Standard Class;PH-18790;FUR-CH-10003379
528;CA-2018-113558;2023-01-19;2023-01-24;Standard Class;PH-18790;FUR-FU-10001756
529;US-2016-138303;2020-12-02;2020-12-06;Standard Class;MG-18145;OFF-ST-10004963
530;US-2016-138303;2020-12-02;2020-12-06;Standard Class;MG-18145;OFF-SU-10002881
531;US-2016-138303;2020-12-02;2020-12-06;Standard Class;MG-18145;OFF-EN-10001335
532;CA-2016-102848;2021-02-05;2021-02-07;Second Class;KB-16240;FUR-CH-10000595
533;US-2018-129441;2022-12-06;2022-12-10;Standard Class;JC-15340;FUR-FU-10000448
534;CA-2017-168753;2021-08-27;2021-08-30;Second Class;RL-19615;TEC-PH-10000984
535;CA-2017-168753;2021-08-27;2021-08-30;Second Class;RL-19615;OFF-BI-10002557
536;CA-2017-126613;2021-10-08;2021-10-14;Standard Class;AA-10375;OFF-ST-10001325
537;US-2018-122637;2022-12-02;2022-12-07;Second Class;EP-13915;OFF-BI-10002429
538;CA-2016-147851;2021-03-03;2021-03-08;Standard Class;MP-17470;OFF-BI-10004528
539;CA-2016-134894;2021-03-07;2021-03-11;Standard Class;DK-12985;OFF-AP-10001271
540;CA-2016-134894;2021-03-07;2021-03-11;Standard Class;DK-12985;FUR-CH-10002647
541;CA-2015-140795;2019-05-02;2019-05-04;First Class;BD-11500;TEC-AC-10001432
542;CA-2017-136924;2021-10-12;2021-10-15;First Class;ES-14080;TEC-PH-10002262
543;US-2016-120161;2021-03-18;2021-03-23;Standard Class;LM-17065;OFF-ST-10001809
544;CA-2015-103849;2019-08-09;2019-08-14;Standard Class;PG-18895;TEC-AC-10001465
545;CA-2015-103849;2019-08-09;2019-08-14;Standard Class;PG-18895;TEC-PH-10002597
546;CA-2015-103849;2019-08-09;2019-08-14;Standard Class;PG-18895;FUR-FU-10000723
547;CA-2018-162929;2023-02-17;2023-02-20;First Class;AS-10135;OFF-BI-10000404
548;CA-2018-162929;2023-02-17;2023-02-20;First Class;AS-10135;OFF-PA-10002986
549;CA-2016-113173;2021-02-13;2021-02-15;Second Class;DK-13225;OFF-ST-10000604
550;CA-2016-113173;2021-02-13;2021-02-15;Second Class;DK-13225;OFF-BI-10004738
551;CA-2016-113173;2021-02-13;2021-02-15;Second Class;DK-13225;OFF-SU-10001935
552;CA-2017-136406;2021-07-14;2021-07-16;Second Class;BD-11320;FUR-CH-10002024
553;CA-2018-112774;2022-12-10;2022-12-11;First Class;RC-19960;FUR-FU-10003039
554;CA-2018-101945;2023-02-22;2023-02-26;Standard Class;GT-14710;OFF-FA-10004248
555;CA-2018-100650;2022-09-27;2022-10-01;Second Class;DK-13225;OFF-ST-10001780
556;CA-2015-155852;2019-06-01;2019-06-05;Second Class;AJ-10945;OFF-AR-10003560
557;CA-2017-113243;2021-09-08;2021-09-13;Standard Class;OT-18730;OFF-LA-10001297
